This data has been provided by the Utah Climate Center. Please cite the Climate Center when using this data.
Station Network,AWOS
Station ID,KNYC
Station Name,NYC/CENTRAL PARK
Latitude,40.7833
Longitude,-73.9667
Elevation,0 ft
State,NY
Country,
Units,English
*Note: 'S' Indicates a row that has been filled in by the system as a missing hour.
*Note: All data is displayed the same as we receive it.


Day,Precipitation,Precipitation Type,Temperature,Altimeter
2014-01-16 11:51 pm EST,0.00,none,35.6,M
2014-01-17 12:51 am EST,0.00,none,35.6,M
2014-01-17 01:51 am EST,0.00,none,35.6,M
2014-01-17 02:51 am EST,0.00,none,33.8,M
2014-01-17 03:51 am EST,0.00,none,32.0,M
2014-01-17 04:51 am EST,0.00,none,33.8,M
2014-01-17 05:51 am EST,0.00,none,33.8,M
2014-01-17 06:51 am EST,0.00,none,33.8,M
2014-01-17 07:51 am EST,0.00,none,33.8,M
2014-01-17 08:51 am EST,0.00,none,35.6,M
2014-01-17 09:51 am EST,0.00,none,37.4,M
2014-01-17 10:51 am EST,0.00,none,39.2,M
2014-01-17 11:51 am EST,0.00,none,41.0,M
2014-01-17 12:51 pm EST,0.00,none,44.6,M
2014-01-17 01:51 pm EST,0.00,none,42.8,M
2014-01-17 02:51 pm EST,0.00,none,44.6,M
2014-01-17 03:51 pm EST,0.00,none,44.6,M
2014-01-17 04:51 pm EST,0.00,none,42.8,M
2014-01-17 05:51 pm EST,0.00,none,41.0,M
2014-01-17 06:51 pm EST,0.00,none,41.0,M
2014-01-17 07:51 pm EST,0.00,none,41.0,M
2014-01-17 08:51 pm EST,0.00,none,39.2,M
2014-01-17 09:51 pm EST,0.00,none,41.0,M
2014-01-17 10:51 pm EST,0.00,none,39.2,M
2014-01-17 11:51 pm EST,0.00,none,39.2,M
2014-01-18 12:51 am EST,0.00,none,39.2,M
2014-01-18 01:51 am EST,0.00,none,39.2,M
2014-01-18 02:51 am EST,0.00,none,39.2,M
2014-01-18 03:51 am EST,0.00,none,39.2,M
2014-01-18 04:51 am EST,0.00,none,37.4,M
2014-01-18 05:51 am EST,0.00,none,39.2,M
2014-01-18 06:51 am EST,0.00,none,37.4,M
2014-01-18 07:51 am EST,0.00,none,37.4,M
2014-01-18 10:51 am EST,0.00,none,33.8,M
2014-01-18 11:51 am EST,0.00,none,33.8,M
2014-01-18 12:51 pm EST,0.00,none,35.6,M
2014-01-18 01:51 pm EST,0.00,none,37.4,M
2014-01-18 02:51 pm EST,0.00,none,37.4,M
2014-01-18 03:51 pm EST,0.00,none,35.6,M
2014-01-18 04:51 pm EST,0.00,none,35.6,M
2014-01-18 05:51 pm EST,0.00,none,35.6,M
2014-01-18 06:51 pm EST,0.00,none,32.0,M
2014-01-18 07:51 pm EST,0.00,none,30.2,M
2014-01-18 08:51 pm EST,0.00,none,30.2,M
2014-01-18 09:51 pm EST,0.00,none,30.2,M
2014-01-18 10:51 pm EST,0.00,none,30.2,M
2014-01-18 11:51 pm EST,0.00,none,28.4,M
2014-01-19 12:51 am EST,0.00,none,28.4,M
2014-01-19 01:51 am EST,0.00,none,26.6,M
2014-01-19 02:51 am EST,0.00,none,26.6,M
2014-01-19 03:51 am EST,0.00,none,24.8,M
2014-01-19 04:51 am EST,0.00,none,24.8,M
2014-01-19 05:51 am EST,0.00,none,26.6,M
2014-01-19 06:51 am EST,0.00,none,24.8,M
2014-01-19 07:51 am EST,0.00,none,24.8,M
2014-01-19 08:51 am EST,0.00,none,24.8,M
2014-01-19 09:51 am EST,0.00,none,24.8,M
2014-01-19 10:51 am EST,0.00,none,26.6,M
2014-01-19 11:51 am EST,0.00,none,28.4,M
2014-01-19 12:51 pm EST,0.00,none,30.2,M
2014-01-19 01:51 pm EST,0.00,none,32.0,M
2014-01-19 02:51 pm EST,0.00,none,33.8,M
2014-01-19 03:51 pm EST,0.00,none,35.6,M
2014-01-19 04:51 pm EST,0.00,none,35.6,M
2014-01-19 05:51 pm EST,0.00,none,35.6,M
2014-01-19 06:51 pm EST,0.00,none,35.6,M
2014-01-19 07:51 pm EST,0.00,none,35.6,M
2014-01-19 08:51 pm EST,0.00,none,35.6,M
2014-01-19 09:51 pm EST,0.00,none,35.6,M
2014-01-19 10:51 pm EST,0.00,none,35.6,M
2014-01-19 11:51 pm EST,0.00,none,37.4,M
2014-01-20 12:51 am EST,0.00,none,37.4,M
2014-01-20 01:51 am EST,0.00,none,35.6,M
2014-01-20 02:51 am EST,0.00,none,35.6,M
2014-01-20 03:51 am EST,0.00,none,37.4,M
2014-01-20 04:51 am EST,0.00,none,35.6,M
2014-01-20 05:51 am EST,0.00,none,37.4,M
2014-01-20 06:51 am EST,0.00,none,37.4,M
2014-01-20 07:51 am EST,0.00,none,37.4,M
2014-01-20 08:51 am EST,0.00,none,37.4,M
2014-01-20 09:51 am EST,0.00,none,39.2,M
2014-01-20 10:51 am EST,0.00,none,39.2,M
2014-01-20 11:51 am EST,0.00,none,41.0,M
2014-01-20 12:51 pm EST,0.00,none,44.6,M
2014-01-20 01:51 pm EST,0.00,none,44.6,M
2014-01-20 02:51 pm EST,0.00,none,44.6,M
2014-01-20 03:51 pm EST,0.00,none,42.8,M
2014-01-20 04:51 pm EST,0.00,none,42.8,M
2014-01-20 05:51 pm EST,0.00,none,42.8,M
2014-01-20 06:51 pm EST,0.00,none,41.0,M
2014-01-20 07:51 pm EST,0.00,none,39.2,M
2014-01-20 08:51 pm EST,0.00,none,39.2,M
2014-01-20 09:51 pm EST,0.00,none,35.6,M
2014-01-20 10:51 pm EST,0.00,none,33.8,M
2014-01-20 11:51 pm EST,0.00,none,33.8,M
2014-01-21 12:51 am EST,0.00,none,33.8,M
2014-01-21 01:51 am EST,0.00,none,35.6,M
2014-01-21 02:51 am EST,0.00,none,26.6,M
2014-01-21 03:51 am EST,0.00,none,26.6,M
2014-01-21 04:51 am EST,0.00,none,26.6,M
2014-01-21 05:51 am EST,0.00,none,26.6,M
2014-01-21 06:51 am EST,0.00,none,24.8,M
2014-01-21 07:51 am EST,0.00,none,24.8,M
2014-01-21 08:51 am EST,0.00,none,24.8,M
2014-01-21 09:51 am EST,0.00,none,21.2,M
2014-01-21 10:51 am EST,0.00,none,21.2,M
2014-01-21 11:51 am EST,0.00,none,19.4,M
2014-01-21 12:51 pm EST,0.00,none,17.6,M
2014-01-21 01:51 pm EST,0.00,none,17.6,M
2014-01-21 02:51 pm EST,0.00,none,15.8,M
2014-01-21 03:51 pm EST,0.00,none,15.8,M
2014-01-21 04:51 pm EST,0.00,none,15.8,M
2014-01-21 05:51 pm EST,0.00,none,15.8,M
2014-01-21 06:51 pm EST,0.00,none,14.0,M
2014-01-21 07:51 pm EST,0.00,none,14.0,M
2014-01-21 08:51 pm EST,0.00,none,12.2,M
2014-01-21 09:51 pm EST,0.00,none,12.2,M
2014-01-21 10:51 pm EST,0.00,none,12.2,M
2014-01-21 11:51 pm EST,0.00,none,12.2,M
2014-01-22 12:51 am EST,0.00,none,12.2,M
2014-01-22 01:51 am EST,0.00,none,12.2,M
2014-01-22 02:51 am EST,0.00,none,10.4,M
2014-01-22 03:51 am EST,0.00,none,10.4,M
2014-01-22 04:51 am EST,0.00,none,10.4,M
2014-01-22 05:51 am EST,0.00,none,8.6,M
2014-01-22 06:51 am EST,0.00,none,8.6,M
2014-01-22 07:51 am EST,0.00,none,8.6,M
2014-01-22 08:51 am EST,0.00,none,6.8,M
2014-01-22 09:51 am EST,0.00,none,8.6,M
2014-01-22 10:51 am EST,0.00,none,10.4,M
2014-01-22 11:51 am EST,0.00,none,12.2,M
2014-01-22 12:51 pm EST,0.00,none,15.8,M
2014-01-22 01:51 pm EST,0.00,none,15.8,M
2014-01-22 02:51 pm EST,0.00,none,17.6,M
2014-01-22 03:51 pm EST,0.00,none,17.6,M
2014-01-22 04:51 pm EST,0.00,none,17.6,M
2014-01-22 05:51 pm EST,0.00,none,15.8,M
2014-01-22 06:51 pm EST,0.00,none,15.8,M
2014-01-22 07:51 pm EST,0.00,none,14.0,M
2014-01-22 08:51 pm EST,0.00,none,12.2,M
2014-01-22 09:58 pm EST,0.00,none,14.0,M
2014-01-22 10:56 pm EST,0.00,none,10.4,M
2014-01-22 11:59 pm EST,0.00,none,10.4,M
2014-01-23 12:58 am EST,0.00,none,10.4,M
2014-01-23 01:58 am EST,0.00,none,8.6,M
2014-01-23 02:58 am EST,0.00,none,8.6,M
2014-01-23 03:58 am EST,0.00,none,8.6,M
2014-01-23 04:58 am EST,0.00,none,8.6,M
2014-01-23 05:51 am EST,0.00,none,8.6,M
2014-01-23 06:51 am EST,0.00,none,8.6,M
2014-01-23 07:51 am EST,0.00,none,8.6,M
2014-01-23 08:51 am EST,0.00,none,10.4,M
2014-01-23 09:51 am EST,0.00,none,12.2,M
2014-01-23 10:51 am EST,0.00,none,15.8,M
2014-01-23 11:51 am EST,0.00,none,17.6,M
2014-01-23 12:51 pm EST,0.00,none,17.6,M
2014-01-23 01:51 pm EST,0.00,none,19.4,M
2014-01-23 02:51 pm EST,0.00,none,19.4,M
2014-01-23 03:51 pm EST,0.00,none,19.4,M
2014-01-23 05:51 pm EST,0.00,none,19.4,M
2014-01-23 06:51 pm EST,0.00,none,19.4,M
2014-01-23 07:51 pm EST,0.00,none,17.6,M
2014-01-23 08:51 pm EST,0.00,none,17.6,M
2014-01-23 10:51 pm EST,0.00,none,15.8,M
2014-01-23 11:51 pm EST,0.00,none,15.8,M
2014-01-24 12:51 am EST,0.00,none,14.0,M
2014-01-24 01:51 am EST,0.00,none,14.0,M
2014-01-24 02:51 am EST,0.00,none,12.2,M
2014-01-24 03:51 am EST,0.00,none,12.2,M
2014-01-24 04:51 am EST,0.00,none,12.2,M
2014-01-24 05:51 am EST,0.00,none,12.2,M
2014-01-24 06:51 am EST,0.00,none,10.4,M
2014-01-24 07:51 am EST,0.00,none,10.4,M
2014-01-24 08:51 am EST,0.00,none,10.4,M
2014-01-24 09:51 am EST,0.00,none,10.4,M
2014-01-24 10:51 am EST,0.00,none,12.2,M
2014-01-24 11:51 am EST,0.00,none,15.8,M
2014-01-24 12:51 pm EST,0.00,none,17.6,M
2014-01-24 01:51 pm EST,0.00,none,17.6,M
2014-01-24 02:51 pm EST,0.00,none,19.4,M
2014-01-24 03:51 pm EST,0.00,none,19.4,M
2014-01-24 04:51 pm EST,0.00,none,17.6,M
2014-01-24 05:51 pm EST,0.00,none,17.6,M
2014-01-24 06:51 pm EST,0.00,none,17.6,M
2014-01-24 07:51 pm EST,0.00,none,15.8,M
2014-01-24 08:51 pm EST,0.00,none,15.8,M
2014-01-24 09:51 pm EST,0.00,none,17.6,M
2014-01-24 10:51 pm EST,0.00,none,17.6,M
2014-01-24 11:51 pm EST,0.00,none,17.6,M
2014-01-25 12:51 am EST,0.00,none,17.6,M
2014-01-25 01:51 am EST,0.00,none,19.4,M
2014-01-25 02:51 am EST,0.00,none,19.4,M
2014-01-25 03:51 am EST,0.00,none,19.4,M
2014-01-25 04:51 am EST,0.00,none,21.2,M
2014-01-25 05:51 am EST,0.00,none,21.2,M
2014-01-25 06:51 am EST,0.00,none,21.2,M
2014-01-25 07:51 am EST,0.00,none,21.2,M
2014-01-25 08:51 am EST,0.00,none,23.0,M
2014-01-25 09:51 am EST,0.00,none,24.8,M
2014-01-25 10:51 am EST,0.00,none,26.6,M
2014-01-25 11:51 am EST,0.00,none,26.6,29.65
2014-01-25 12:51 pm EST,0.00,none,28.4,29.58
2014-01-25 01:51 pm EST,0.00,light snow,24.8,29.54
2014-01-25 02:51 pm EST,0.00,light snow,26.6,29.51
2014-01-25 03:51 pm EST,0.00,light snow,26.6,29.48
2014-01-25 04:51 pm EST,0.00,heavy snow,24.8,29.47
2014-01-25 06:51 pm EST,0.00,none,24.8,29.48
2014-01-25 07:51 pm EST,0.00,none,24.8,29.48
2014-01-25 08:51 pm EST,0.00,none,24.8,29.48
2014-01-25 09:51 pm EST,0.00,none,24.8,29.47
2014-01-25 10:51 pm EST,0.00,none,24.8,29.47
2014-01-25 11:51 pm EST,0.00,none,23.0,29.48
2014-01-26 12:51 am EST,0.00,none,23.0,29.51
2014-01-26 01:51 am EST,0.00,none,23.0,29.57
2014-01-26 02:51 am EST,0.00,none,23.0,29.63
2014-01-26 04:51 am EST,0.00,none,19.4,29.72
2014-01-26 05:51 am EST,0.00,none,19.4,29.76
2014-01-26 06:51 am EST,0.00,none,17.6,29.81
2014-01-26 07:51 am EST,0.00,none,17.6,29.86
2014-01-26 08:51 am EST,0.00,none,17.6,29.89
2014-01-26 09:51 am EST,0.00,none,17.6,29.91
2014-01-26 10:51 am EST,0.00,none,19.4,29.92
2014-01-26 11:51 am EST,0.00,none,19.4,29.88
2014-01-26 12:51 pm EST,0.00,none,21.2,29.86
2014-01-26 01:51 pm EST,0.00,none,21.2,29.87
2014-01-26 02:51 pm EST,0.00,none,21.2,29.89
2014-01-26 03:51 pm EST,0.00,none,21.2,29.88
2014-01-26 04:51 pm EST,0.00,none,21.2,29.85
2014-01-26 06:51 pm EST,0.00,none,24.8,29.86
2014-01-26 07:51 pm EST,0.00,none,26.6,29.86
2014-01-26 08:51 pm EST,0.00,none,28.4,29.85
2014-01-26 09:51 pm EST,0.00,none,30.2,29.85
2014-01-26 10:51 pm EST,0.00,none,32.0,29.82
2014-01-26 11:51 pm EST,0.00,none,33.8,29.79
2014-01-27 12:51 am EST,0.00,none,32.0,29.77
2014-01-27 01:51 am EST,0.00,none,30.2,29.75
2014-01-27 02:51 am EST,0.00,none,33.8,29.74
2014-01-27 03:51 am EST,0.00,none,35.6,29.72
2014-01-27 04:51 am EST,0.00,none,37.4,29.68
2014-01-27 05:51 am EST,0.00,none,37.4,29.67
2014-01-27 06:51 am EST,0.00,none,37.4,29.64
2014-01-27 07:51 am EST,0.00,none,41.0,29.64
2014-01-27 08:51 am EST,0.00,none,39.2,29.64
2014-01-27 09:51 am EST,0.00,none,39.2,29.65
2014-01-27 10:51 am EST,0.00,none,39.2,29.65
2014-01-27 11:51 am EST,0.00,none,41.0,29.66
2014-01-27 12:51 pm EST,0.00,none,44.6,29.67
2014-01-27 01:51 pm EST,0.00,none,39.2,29.72
2014-01-27 02:51 pm EST,0.00,none,37.4,29.76
2014-01-27 03:51 pm EST,0.00,none,32.0,29.83
2014-01-27 04:51 pm EST,0.00,none,28.4,29.88
2014-01-27 05:51 pm EST,0.00,none,28.4,29.91
2014-01-27 06:51 pm EST,0.00,none,28.4,29.97
2014-01-27 07:51 pm EST,0.00,none,26.6,30
2014-01-27 08:51 pm EST,0.00,none,24.8,30.02
2014-01-27 09:51 pm EST,0.00,none,23.0,30.06
2014-01-27 10:51 pm EST,0.00,none,21.2,30.09
2014-01-27 11:51 pm EST,0.00,none,21.2,30.1
2014-01-28 12:51 am EST,0.00,none,19.4,30.12
2014-01-28 02:51 am EST,0.00,none,17.6,30.19
2014-01-28 03:51 am EST,0.00,none,15.8,30.22
2014-01-28 04:51 am EST,0.00,none,15.8,30.26
2014-01-28 05:51 am EST,0.00,none,14.0,30.29
2014-01-28 06:51 am EST,0.00,none,14.0,30.32
2014-01-28 07:51 am EST,0.00,none,12.2,30.35
2014-01-28 08:51 am EST,0.00,none,12.2,30.36
2014-01-28 09:51 am EST,0.00,none,12.2,30.39
2014-01-28 10:51 am EST,0.00,none,15.8,30.39
2014-01-28 11:51 am EST,0.00,none,15.8,30.36
2014-01-28 12:51 pm EST,0.00,none,17.6,30.33
2014-01-28 01:51 pm EST,0.00,none,17.6,30.32
2014-01-28 02:51 pm EST,0.00,none,17.6,30.33
2014-01-28 03:51 pm EST,0.00,none,19.4,30.34
2014-01-28 04:51 pm EST,0.00,none,17.6,30.33
2014-01-28 05:51 pm EST,0.00,none,17.6,30.33
2014-01-28 06:51 pm EST,0.00,none,17.6,30.32
2014-01-28 07:51 pm EST,0.00,none,17.6,30.32
2014-01-28 08:51 pm EST,0.00,none,17.6,30.31
2014-01-28 09:51 pm EST,0.00,none,17.6,30.27
2014-01-28 10:51 pm EST,0.00,none,17.6,30.27
2014-01-28 11:51 pm EST,0.00,none,17.6,30.25
2014-01-29 12:51 am EST,0.00,light snow,15.8,30.24
2014-01-29 01:51 am EST,0.00,light snow,15.8,30.23
2014-01-29 02:51 am EST,0.00,light snow,14.0,30.2
2014-01-29 03:51 am EST,0.00,light snow,14.0,30.19
2014-01-29 04:51 am EST,0.00,light snow,14.0,30.16
2014-01-29 05:51 am EST,0.00,none,14.0,30.17
2014-01-29 06:51 am EST,0.00,none,14.0,30.18
2014-01-29 07:51 am EST,0.00,none,14.0,30.19
2014-01-29 08:51 am EST,0.00,none,14.0,30.2
2014-01-29 09:51 am EST,0.00,none,15.8,30.2
2014-01-29 10:51 am EST,0.00,none,15.8,30.19
2014-01-29 11:51 am EST,0.00,none,17.6,30.18
2014-01-29 12:51 pm EST,0.00,none,21.2,30.14
2014-01-29 01:51 pm EST,0.00,none,21.2,30.11
2014-01-29 02:51 pm EST,0.00,none,21.2,30.12
2014-01-29 03:51 pm EST,0.00,none,21.2,30.13
2014-01-29 04:51 pm EST,0.00,none,21.2,30.14
2014-01-29 05:51 pm EST,0.00,none,21.2,30.17
2014-01-29 06:51 pm EST,0.00,none,21.2,30.21
2014-01-29 07:51 pm EST,0.00,none,19.4,30.51
2014-01-29 08:51 pm EST,0.00,none,19.4,30.27
2014-01-29 09:51 pm EST,0.00,none,19.4,30.27
2014-01-29 10:51 pm EST,0.00,none,19.4,30.29
2014-01-29 11:51 pm EST,0.00,none,17.6,30.32
2014-01-30 12:51 am EST,0.00,none,19.4,30.35
2014-01-30 01:51 am EST,0.00,none,17.6,30.36
2014-01-30 02:51 am EST,0.00,none,17.6,30.39
2014-01-30 03:51 am EST,0.00,none,17.6,30.39
2014-01-30 04:51 am EST,0.00,none,15.8,30.42
2014-01-30 05:51 am EST,0.00,none,17.6,30.43
2014-01-30 06:51 am EST,0.00,none,17.6,30.45
2014-01-30 07:51 am EST,0.00,none,17.6,30.46
2014-01-30 08:51 am EST,0.00,none,19.4,30.46
2014-01-30 09:51 am EST,0.00,none,19.4,30.47
2014-01-30 10:51 am EST,0.00,none,21.2,30.48
2014-01-30 11:51 am EST,0.00,none,24.8,30.44
2014-01-30 12:51 pm EST,0.00,none,26.6,30.41
2014-01-30 01:51 pm EST,0.00,none,26.6,30.38
2014-01-30 02:51 pm EST,0.00,none,28.4,30.37
2014-01-30 03:51 pm EST,0.00,none,28.4,30.36
2014-01-30 04:51 pm EST,0.00,none,26.6,30.35
2014-01-30 05:51 pm EST,0.00,none,26.6,30.33
2014-01-30 06:51 pm EST,0.00,none,24.8,30.31
2014-01-30 07:51 pm EST,0.00,none,26.6,30.28
2014-01-30 08:51 pm EST,0.00,none,26.6,30.28
2014-01-30 09:51 pm EST,0.00,none,26.6,30.25
2014-01-30 10:51 pm EST,0.00,none,26.6,30.24
2014-01-30 11:51 pm EST,0.00,none,26.6,30.22
2014-01-31 12:51 am EST,0.00,none,24.8,30.21
2014-01-31 01:51 am EST,0.00,none,26.6,30.17
2014-01-31 02:51 am EST,0.00,none,26.6,30.16
2014-01-31 03:51 am EST,0.00,none,26.6,30.14
2014-01-31 04:51 am EST,0.00,none,28.4,30.14
2014-01-31 05:51 am EST,0.00,none,28.4,30.12
2014-01-31 06:51 am EST,0.00,none,28.4,30.14
2014-01-31 07:51 am EST,0.00,none,28.4,30.14
2014-01-31 08:51 am EST,0.00,none,28.4,30.17
2014-01-31 09:51 am EST,0.00,none,30.2,30.17
2014-01-31 10:51 am EST,0.00,none,M,30.17
2014-01-31 11:51 am EST,0.00,none,32.0,30.15
2014-01-31 12:51 pm EST,0.00,none,33.8,30.14
2014-01-31 01:51 pm EST,0.00,none,35.6,30.15
2014-01-31 02:51 pm EST,0.00,none,28.4,30.12
2014-01-31 03:51 pm EST,0.00,none,39.2,30.13
2014-01-31 04:51 pm EST,0.00,none,39.2,30.14
2014-01-31 05:51 pm EST,0.00,none,39.2,30.17
2014-01-31 06:51 pm EST,0.00,none,37.4,30.21
2014-01-31 07:51 pm EST,0.00,none,21.2,30.41
2014-01-31 08:51 pm EST,0.00,none,21.2,30.43
2014-01-31 09:51 pm EST,0.00,none,21.2,30.44
2014-01-31 10:51 pm EST,0.00,none,21.2,30.44
2014-01-31 11:51 pm EST,0.00,none,21.2,30.44
2014-02-01 12:51 am EST,0.00,none,21.2,30.43
2014-02-01 01:51 am EST,0.00,none,37.4,30.26
2014-02-01 02:51 am EST,0.00,none,35.6,30.28
2014-02-01 03:51 am EST,0.00,none,37.4,30.28
2014-02-01 04:51 am EST,0.00,none,35.6,30.31
2014-02-01 05:51 am EST,0.00,none,37.4,30.32
2014-02-01 06:51 am EST,0.00,none,37.4,30.33
2014-02-01 07:51 am EST,0.00,none,37.4,30.35
2014-02-01 08:51 am EST,0.00,none,39.2,30.35
2014-02-01 09:51 am EST,0.00,none,41.0,30.33
2014-02-01 10:51 am EST,0.00,none,42.8,30.34
2014-02-01 11:51 am EST,0.00,none,44.6,30.31
2014-02-01 12:51 pm EST,0.00,none,44.6,30.29
2014-02-01 01:51 pm EST,0.00,none,42.8,30.26
2014-02-01 02:51 pm EST,0.00,none,42.8,30.25
2014-02-01 03:51 pm EST,0.00,none,42.8,30.21
2014-02-01 04:51 pm EST,0.00,none,41.0,30.2
2014-02-01 05:51 pm EST,0.00,none,39.2,30.22
2014-02-01 06:51 pm EST,0.00,none,39.2,30.2
2014-02-01 07:51 pm EST,0.00,none,39.2,30.16
2014-02-01 09:51 pm EST,0.00,none,42.8,30.1
2014-02-01 10:51 pm EST,0.00,none,42.8,30.08
2014-02-01 11:51 pm EST,0.00,haze,44.6,30.05
2014-02-02 12:51 am EST,0.00,haze,39.2,30.03
2014-02-02 01:51 am EST,0.00,haze,39.2,29.99
2014-02-02 02:51 am EST,0.00,haze,39.2,29.96
2014-02-02 03:51 am EST,0.00,haze,41.0,29.95
2014-02-02 04:51 am EST,0.00,none,41.0,29.94
2014-02-02 05:51 am EST,0.00,none,39.2,29.95
2014-02-02 06:51 am EST,0.00,none,41.0,29.95
2014-02-02 07:51 am EST,0.00,haze,41.0,29.96
2014-02-02 08:51 am EST,0.00,none,42.8,29.97
2014-02-02 09:51 am EST,0.00,none,44.6,29.97
2014-02-02 10:51 am EST,0.00,none,46.4,29.98
2014-02-02 11:51 am EST,0.00,none,50.0,29.97
2014-02-02 12:51 pm EST,0.00,none,53.6,29.96
2014-02-02 01:51 pm EST,0.00,none,55.4,29.95
2014-02-02 02:51 pm EST,0.00,none,53.6,29.95
2014-02-02 03:51 pm EST,0.00,none,53.6,29.95
2014-02-02 04:51 pm EST,0.00,none,51.8,29.99
2014-02-02 05:51 pm EST,0.00,none,51.8,30
2014-02-02 06:51 pm EST,0.00,none,48.2,30.04
2014-02-02 07:51 pm EST,0.00,none,46.4,30.06
2014-02-02 08:05 pm EST,0.00,light snow,33.8,30.14
2014-02-02 08:51 pm EST,0.00,none,44.6,30.07
2014-02-02 09:51 pm EST,0.00,none,44.6,30.09
2014-02-02 10:51 pm EST,0.00,none,44.6,30.11
2014-02-02 11:51 pm EST,0.00,none,42.8,30.1
2014-02-03 12:51 am EST,0.00,light rain,41.0,30.11
2014-02-03 01:51 am EST,0.00,light rain,39.2,30.12
2014-02-03 02:51 am EST,0.00,light rain,37.4,30.13
2014-02-03 03:51 am EST,0.00,light snow,35.6,30.14
2014-02-03 04:51 am EST,0.00,light snow,33.8,30.16
2014-02-03 05:51 am EST,0.00,light snow,33.8,30.14
2014-02-03 06:51 am EST,0.00,snow,33.8,30.15
2014-02-03 07:51 am EST,0.00,snow,32.0,30.16
2014-02-03 08:51 am EST,0.00,snow,32.0,30.16
2014-02-03 09:51 am EST,0.00,snow,32.0,30.18
2014-02-03 10:51 am EST,0.00,snow,30.2,30.16
2014-02-03 11:51 am EST,0.00,snow,32.0,30.13
2014-02-03 12:51 pm EST,0.00,snow,30.2,30.1
2014-02-03 01:51 pm EST,0.00,snow,30.2,30.11
2014-02-03 02:51 pm EST,0.00,light snow,30.2,30.13
2014-02-03 03:51 pm EST,0.00,snow,30.2,30.16
2014-02-03 04:51 pm EST,0.00,snow,30.2,30.18
2014-02-03 05:51 pm EST,0.00,light snow,30.2,30.2
2014-02-03 06:51 pm EST,0.00,mist,30.2,30.25
2014-02-03 07:51 pm EST,0.00,mist,30.2,30.26
2014-02-03 08:51 pm EST,0.00,haze,30.2,30.28
2014-02-03 09:51 pm EST,0.00,haze,28.4,30.29
2014-02-03 10:51 pm EST,0.00,haze,26.6,30.33
2014-02-03 11:51 pm EST,0.00,haze,28.4,30.33
2014-02-04 12:51 am EST,0.00,haze,28.4,30.34
2014-02-04 01:51 am EST,0.00,haze,26.6,30.36
2014-02-04 02:51 am EST,0.00,haze,24.8,30.38
2014-02-04 03:15 am EST,0.00,haze,24.8,30.39
2014-02-04 03:51 am EST,0.00,haze,24.8,30.39
2014-02-04 04:51 am EST,0.00,haze,23.0,30.4
2014-02-04 05:51 am EST,0.00,haze,23.0,30.41
2014-02-04 06:51 am EST,0.00,haze,23.0,30.43
2014-02-04 07:51 am EST,0.00,haze,24.8,30.45
2014-02-04 08:51 am EST,0.00,haze,24.8,30.49
2014-02-04 09:51 am EST,0.00,haze,26.6,30.49
2014-02-04 10:51 am EST,0.00,haze,28.4,30.48
2014-02-04 11:51 am EST,0.00,haze,30.2,30.46
2014-02-04 12:51 pm EST,0.00,haze,33.8,30.43
2014-02-04 01:51 pm EST,0.00,none,33.8,30.43
2014-02-04 02:51 pm EST,0.00,none,33.8,30.42
2014-02-04 03:51 pm EST,0.00,none,33.8,30.37
2014-02-04 04:51 pm EST,0.00,none,33.8,30.39
2014-02-04 05:51 pm EST,0.00,none,32.0,30.41
2014-02-04 06:51 pm EST,0.00,none,32.0,30.39
2014-02-04 07:51 pm EST,0.00,none,32.0,30.39
2014-02-04 09:51 pm EST,0.00,none,32.0,30.36
2014-02-04 10:51 pm EST,0.00,none,32.0,30.33
2014-02-04 11:51 pm EST,0.00,none,32.0,30.28
2014-02-05 12:51 am EST,0.00,none,30.2,30.25
2014-02-05 01:51 am EST,0.00,light snow,30.2,30.19
2014-02-05 02:51 am EST,0.00,light snow,30.2,30.18
2014-02-05 03:51 am EST,0.00,heavy snow,30.2,30.14
2014-02-05 04:51 am EST,0.00,unknown precip,30.2,30.09
2014-02-05 05:51 am EST,0.00,freezing rain,30.2,30.03
2014-02-05 06:51 am EST,0.00,freezing rain,30.2,30.05
2014-02-05 07:51 am EST,0.00,freezing rain,32.0,30
2014-02-05 08:51 am EST,0.00,light freezing rain,32.0,29.92
2014-02-05 09:51 am EST,0.00,none,32.0,29.85
2014-02-05 10:51 am EST,0.00,mist,32.0,29.78
2014-02-05 11:51 am EST,0.00,mist,32.0,29.72
2014-02-05 12:51 pm EST,0.00,unknown precip,33.8,29.69
2014-02-05 01:51 pm EST,0.00,mist,33.8,29.7
2014-02-05 02:51 pm EST,0.00,mist,33.8,29.69
2014-02-05 03:51 pm EST,0.00,mist,33.8,29.66
2014-02-05 04:51 pm EST,0.00,mist,33.8,29.68
2014-02-05 05:51 pm EST,0.00,mist,33.8,29.72
2014-02-05 06:51 pm EST,0.00,mist,33.8,29.76
2014-02-05 07:51 pm EST,0.00,mist,33.8,29.79
2014-02-05 08:51 pm EST,0.00,mist,32.0,29.82
2014-02-05 09:51 pm EST,0.00,none,32.0,29.87
2014-02-05 10:51 pm EST,0.00,none,32.0,29.92
2014-02-05 11:51 pm EST,0.00,none,32.0,29.98
2014-02-06 12:51 am EST,0.00,none,30.2,30.02
2014-02-06 01:51 am EST,0.00,none,28.4,30.06
2014-02-06 02:51 am EST,0.00,none,28.4,30.1
2014-02-06 03:51 am EST,0.00,none,26.6,30.13
